"Tube","Date","Plastic","Nitrogen","CO2Flux","CO2Flux_plastic","daily_CO2","daily_CO2_plastic","daily_CO2_native","cumulative_CO2","cumulative_CO2_plastic","cumulative_CO2_native"
128,2023-03-17,"PBS","N0",NA,NA,9.60151487086175,0.754785935940263,8.84672893492149,160.621611194004,32.5922787657961,128.029332428208
128,2023-03-18,"PBS","N0",0.40317209842764,0.0207782899242912,9.67613036226336,0.498678958182989,9.17745140408038,170.297741556268,33.0909577239791,137.206783832289
128,2023-03-19,"PBS","N0",NA,NA,9.35215483238445,0.489766704242096,8.86238812814235,179.649896388652,33.5807244282212,146.069171960431
128,2023-03-20,"PBS","N0",0.376174137604397,0.0200356020958834,9.02817930250554,0.480854450301202,8.54732485220433,188.678075691158,34.0615788785224,154.616496812635
128,2023-03-21,"PBS","N0",NA,NA,8.77632461477471,0.614269302939274,8.16205531183544,197.454400305932,34.6758481814617,162.778552124471
128,2023-03-22,"PBS","N0",0.355186246960162,0.0311535064823894,8.52446992704389,0.747684155577346,7.77678577146654,205.978870232976,35.423532337039,170.555337895937
128,2023-03-23,"PBS","N0",NA,NA,8.49422771724025,0.891800100601402,7.60242761663884,214.473097950217,36.3153324376404,178.157765512576
128,2023-03-24,"PBS","N0",0.352666062809858,0.0431631685677274,8.4639855074366,1.03591604562546,7.42806946181114,222.937083457653,37.3512484832659,185.585834974387
128,2023-03-25,"PBS","N0",NA,NA,8.59351921767686,0.787759881161924,7.80575933651494,231.53060267533,38.1390083644278,193.391594310902
128,2023-03-26,"PBS","N0",0.363460538663214,0.0224834881957662,8.72305292791713,0.539603716698389,8.18344921121874,240.253655603247,38.6786120811262,201.575043522121
128,2023-03-27,"PBS","N0",NA,NA,8.46740150497379,0.497264707954215,7.97013679701957,248.721057108221,39.1758767890804,209.545180319141
128,2023-03-28,"PBS","N0",0.342156253417935,0.0189552374670851,8.21175008203044,0.454925699210041,7.7568243828204,256.932807190251,39.6308024882905,217.302004701961
128,2023-03-29,"PBS","N0",NA,NA,8.15401724397073,0.432200665992673,7.72181657797806,265.086824434222,40.0630031542832,225.023821279939
128,2023-03-30,"PBS","N0",NA,NA,8.09628440591101,0.409475632775304,7.6868087731357,273.183108840133,40.4724787870585,232.710630053075
128,2023-03-31,"PBS","N0",0.33493964866047,0.016114608314914,8.03855156785129,0.386750599557935,7.65180096829336,281.221660407984,40.8592293866164,240.362431021368
128,2023-04-01,"PBS","N0",NA,NA,8.03005609763461,0.414043522783127,7.61601257485148,289.251716505619,41.2732729093995,247.97844359622
128,2023-04-02,"PBS","N0",NA,NA,8.02156062741793,0.441336446008319,7.58022418140961,297.273277133037,41.7146093554078,255.558667777629
128,2023-04-03,"PBS","N0",0.333877714883385,0.019526223718063,8.01306515720125,0.468629369233511,7.54443578796773,305.286342290238,42.1832387246413,263.103103565597
128,2023-04-04,"PBS","N0",NA,NA,8.10980863873417,0.428211645427597,7.68159699330657,313.396150928972,42.6114503700689,270.784700558903
128,2023-04-05,"PBS","N0",NA,NA,8.20655212026709,0.387793921621683,7.81875819864541,321.602703049239,42.9992442916906,278.603458757549
128,2023-04-06,"PBS","N0",0.345970650075001,0.0144740082423237,8.30329560180002,0.347376197815768,7.95591940398425,329.90599865104,43.3466204895064,286.559378161533
128,2023-04-07,"PBS","N0",NA,NA,8.22154067778515,0.264771646059275,7.95676903172587,338.127539328825,43.6113921355657,294.516147193259
128,2023-04-08,"PBS","N0",NA,NA,8.13978575377028,0.182167094302781,7.9576186594675,346.267325082595,43.7935592298684,302.473765852727
128,2023-04-09,"PBS","N0",0.335751284573142,0.00414843927276199,8.05803082975541,0.0995625425462877,7.95846828720912,354.32535591235,43.8931217724147,310.432234139936
128,2023-04-10,"PBS","N0",NA,NA,7.93830383874179,0.176355641550833,7.76194819719095,362.263659751092,44.0694774139656,318.194182337127
128,2023-04-11,"PBS","N0",NA,NA,7.81857684772816,0.253148740555378,7.56542810717279,370.08223659882,44.322626154521,325.759610444299
128,2023-04-12,"PBS","N0",0.320785410696439,0.0137475766483301,7.69884985671454,0.329941839559923,7.36890801715462,377.781086455535,44.6525679940809,333.128518461454
128,2023-04-13,"PBS","N0",NA,NA,7.91319034186304,0.333846733814606,7.57934360804843,385.694276797398,44.9864147278955,340.707862069502
128,2023-04-14,"PBS","N0",NA,NA,8.12753082701153,0.337751628069288,7.78977919894224,393.821807624409,45.3241663559648,348.497641268445
128,2023-04-15,"PBS","N0",0.347577971340001,0.0142356884301654,8.34187131216003,0.34165652232397,8.00021478983606,402.163678936569,45.6658228782887,356.497856058281
128,2023-04-16,"PBS","N0",NA,NA,8.05103910281914,0.314223363629795,7.73681573918935,410.214718039389,45.9800462419185,364.23467179747
128,2023-04-17,"PBS","N0",NA,NA,7.76020689347826,0.28679020493562,7.47341668854264,417.974924932867,46.2668364468542,371.708088486013
128,2023-04-18,"PBS","N0",0.311223945172391,0.0108065435933936,7.46937468413737,0.259357046241446,7.21001763789593,425.444299617004,46.5261934930956,378.918106123909
128,2023-04-19,"PBS","N0",NA,NA,7.4720951070246,0.27289805130208,7.19919705572252,432.916394724029,46.7990915443977,386.117303179631
128,2023-04-20,"PBS","N0",NA,NA,7.47481552991183,0.286439056362715,7.18837647354912,440.391210253941,47.0855306007604,393.30567965318
128,2023-04-21,"PBS","N0",NA,NA,7.47753595279906,0.299980061423349,7.17755589137571,447.86874620674,47.3855106621837,400.483235544556
128,2023-04-22,"PBS","N0",0.311677348986929,0.013063377770166,7.48025637568629,0.313521066483984,7.16673530920231,455.349002582426,47.6990317286677,407.649970853758
128,2023-04-23,"PBS","N0",NA,NA,7.3242930671624,0.302539886269113,7.02175318089329,462.673295649588,48.0015716149368,414.671724034652
128,2023-04-24,"PBS","N0",NA,NA,7.16832975863851,0.291558706054243,6.87677105258427,469.841625408227,48.2931303209911,421.548495087236
128,2023-04-25,"PBS","N0",NA,NA,7.01236645011462,0.280577525839372,6.73178892427525,476.853991858342,48.5737078468305,428.280284011511
128,2023-04-26,"PBS","N0",NA,NA,6.85640314159073,0.269596345624502,6.58680679596623,483.710394999932,48.843304192455,434.867090807477
128,2023-04-27,"PBS","N0",0.279184993044452,0.010775631892068,6.70043983306684,0.258615165409632,6.44182466765721,490.410834832999,49.1019193578646,441.308915475135
128,2023-04-28,"PBS","N0",NA,NA,6.66362284285692,0.245531658511581,6.41809118434534,497.074457675856,49.3474510163762,447.72700665948
128,2023-04-29,"PBS","N0",NA,NA,6.62680585264699,0.23244815161353,6.39435770103347,503.701263528503,49.5798991679897,454.121364360513
