"","Date","Plastic","Nitrogen","mean_CO2","sd_CO2","sd_CO2_plastic","mean_CO2_plastic_prop","sd_CO2_plastic_prop","sd_CO2_native","mean_priming","se_priming","mean_priming_relative","se_priming_relative","Subcategory","mean_CO2_stack","sd_CO2_stack","ypos","ymin","ymax"
"1",2023-09-14,"NONE","N0",878.153440827635,44.6333908438156,0,NA,NA,44.6333908438156,NA,NA,NA,NA,"Native",878.153440827635,44.6333908438156,878.153440827635,833.52004998382,922.786831671451
"2",2023-09-14,"NONE","N1",693.892049492642,18.0840563379101,0,NA,NA,18.0840563379101,NA,NA,NA,NA,"Native",693.892049492642,18.0840563379101,693.892049492642,675.807993154732,711.976105830552
"3",2023-09-14,"LDPE","N0",875.363881482733,26.6440535311069,14.8274218586808,0.00200937991727586,0.000860688313888384,35.7035796593081,-37.4059509317805,17.851789829654,-8.28072746148388,5.14496578882321,"Native",840.747489895855,35.7035796593081,840.747489895855,805.043910236547,876.451069555163
"4",2023-09-14,"LDPE","N1",683.637627903423,11.6778535736117,15.9982017230943,0.00250747672830156,0.000928648648263477,19.6191242824272,-53.4517261783619,9.80956214121351,-16.522691315151,2.68043145699873,"Native",640.44032331428,19.6191242824272,640.44032331428,620.821199031853,660.059447596707
"5",2023-09-14,"PBS","N0",1040.38278746819,22.3194379680605,5.12907290209804,0.0072054746619701,0.000458498769555843,21.0155235852899,81.6241034219824,10.507761792645,12.9328035770965,2.92411140838576,"Native",959.777544249618,21.0155235852899,959.777544249618,938.762020664328,980.793067834908
"6",2023-09-14,"PBS","N1",832.757316872391,38.3844884351612,6.27465173808976,0.00663335356545755,0.000560904505788717,44.1776969658349,64.660152160831,22.0888484829176,14.9720022848765,5.7060718483708,"Native",758.552201653472,44.1776969658349,758.552201653472,714.374504687637,802.729898619307
"7",2023-09-14,"PLA","N0",906.430659899991,34.3414695223631,5.02034895370865,0.00102976283270711,0.000501603516346808,34.6706103081565,17.9707347849241,17.335305154078,7.14295523543979,5.0227118493298,"Native",896.124175612559,34.6706103081565,896.124175612559,861.453565304403,930.794785920716
"8",2023-09-14,"PLA","N1",696.946459188572,30.237891260604,1.01325378568119,0.000340032182235103,0.000101238313618408,30.0264071645219,-0.348836403187625,15.0132035822609,-1.58969728164252,4.95017508822641,"Native",693.543213089454,30.0264071645219,693.543213089454,663.516805924932,723.569620253976
"9",2023-09-14,"PLA/PHA","N0",2977.43441324419,23.9751499607956,32.6949706227058,0.184300873163739,0.00346391506869281,14.2170074603056,359.714177523534,7.10850373015163,67.2747764708519,1.21521009362046,"Native",1237.86761835117,14.2170074603056,1237.86761835117,1223.65061089086,1252.08462581148
"10",2023-09-14,"PLA/PHA","N1",2712.00757318381,18.7224760360104,6.51741098609283,0.173231101040416,0.00069049635750126,12.8275505049213,383.033355930954,6.4137752524625,94.7684211881267,2.43117661779147,"Native",1076.9254054236,12.8275505049213,1076.9254054236,1064.09785491867,1089.75295592852
"11",2023-09-14,"NONE","N0",878.153440827635,44.6333908438156,0,NA,NA,44.6333908438156,NA,NA,NA,NA,"Plastic",0,0,878.153440827635,NA,NA
"12",2023-09-14,"NONE","N1",693.892049492642,18.0840563379101,0,NA,NA,18.0840563379101,NA,NA,NA,NA,"Plastic",0,0,693.892049492642,NA,NA
"13",2023-09-14,"LDPE","N0",875.363881482733,26.6440535311069,14.8274218586808,0.00200937991727586,0.000860688313888384,35.7035796593081,-37.4059509317805,17.851789829654,-8.28072746148388,5.14496578882321,"Plastic",34.6163915868782,14.8274218586808,875.363881482733,860.536459624052,890.191303341414
"14",2023-09-14,"LDPE","N1",683.637627903423,11.6778535736117,15.9982017230943,0.00250747672830156,0.000928648648263477,19.6191242824272,-53.4517261783619,9.80956214121351,-16.522691315151,2.68043145699873,"Plastic",43.1973045891423,15.9982017230943,683.637627903422,667.639426180328,699.635829626517
"15",2023-09-14,"PBS","N0",1040.38278746819,22.3194379680605,5.12907290209804,0.0072054746619701,0.000458498769555843,21.0155235852899,81.6241034219824,10.507761792645,12.9328035770965,2.92411140838576,"Plastic",80.6052432185722,5.12907290209804,1040.38278746819,1035.25371456609,1045.51186037029
"16",2023-09-14,"PBS","N1",832.757316872391,38.3844884351612,6.27465173808976,0.00663335356545755,0.000560904505788717,44.1776969658349,64.660152160831,22.0888484829176,14.9720022848765,5.7060718483708,"Plastic",74.2051152189185,6.27465173808976,832.757316872391,826.482665134301,839.03196861048
"17",2023-09-14,"PLA","N0",906.430659899991,34.3414695223631,5.02034895370865,0.00102976283270711,0.000501603516346808,34.6706103081565,17.9707347849241,17.335305154078,7.14295523543979,5.0227118493298,"Plastic",10.3064842874323,5.02034895370865,906.430659899992,901.410310946283,911.4510088537
"18",2023-09-14,"PLA","N1",696.946459188572,30.237891260604,1.01325378568119,0.000340032182235103,0.000101238313618408,30.0264071645219,-0.348836403187625,15.0132035822609,-1.58969728164252,4.95017508822641,"Plastic",3.40324609911825,1.01325378568119,696.946459188572,695.933205402891,697.959712974253
"19",2023-09-14,"PLA/PHA","N0",2977.43441324419,23.9751499607956,32.6949706227058,0.184300873163739,0.00346391506869281,14.2170074603056,359.714177523534,7.10850373015163,67.2747764708519,1.21521009362046,"Plastic",1739.56679489302,32.6949706227058,2977.43441324419,2944.73944262149,3010.1293838669
"20",2023-09-14,"PLA/PHA","N1",2712.00757318381,18.7224760360104,6.51741098609283,0.173231101040416,0.00069049635750126,12.8275505049213,383.033355930954,6.4137752524625,94.7684211881267,2.43117661779147,"Plastic",1635.08216776021,6.51741098609283,2712.00757318381,2705.49016219772,2718.5249841699
