"Plastic","Nitrogen","Tube","Date","CO2Flux","CO2Flux_plastic","Day","daily_CO2","daily_CO2_plastic"
"PLA","N0",140,"03/06/2023",0.503212482147964,0,"1",12.0770995715511,0
"NONE","N1",141,"03/06/2023",0.436931467958634,0,"1",10.4863552310072,0
"NONE","N1",146,"03/06/2023",0.496475790403179,0,"1",11.9154189696763,0
"NONE","N1",151,"03/06/2023",0.500818438406311,0,"1",12.0196425217515,0
"NONE","N1",156,"03/06/2023",0.465096005286569,0,"1",11.1623041268776,0
"LDPE","N1",142,"03/06/2023",0.439519415831005,0.0112842331574661,"1",10.5484659799441,0.270821595779186
"LDPE","N1",147,"03/06/2023",0.409057152830454,0.00246648434527552,"1",9.81737166793089,0.0591956242866126
"LDPE","N1",152,"03/06/2023",0.463315136004476,0.0234671411454543,"1",11.1195632641074,0.563211387490904
"LDPE","N1",157,"03/06/2023",0.464903196081347,0,"1",11.1576767059523,0
"PBS","N1",143,"03/06/2023",1.2056050655892,0.457163504359797,"1",28.9345215741409,10.9719241046351
"PBS","N1",148,"03/06/2023",1.10127439253401,0.401618535388188,"1",26.4305854208163,9.63884484931652
"PBS","N1",153,"03/06/2023",1.13999019427913,0.370465525619127,"1",27.3597646626992,8.89117261485905
"PBS","N1",158,"03/06/2023",1.10513301948393,0.370445039302743,"1",26.5231924676142,8.89068094326584
"PLA/PHA","N1",144,"03/06/2023",3.4601753375932,2.35884842467051,"1",83.0442081022367,56.6123621920923
"PLA/PHA","N1",149,"03/06/2023",2.84870848908156,1.76829726158817,"1",68.3690037379574,42.4391342781161
"PLA/PHA","N1",154,"03/06/2023",3.12884781153085,1.98308419378558,"1",75.0923474767404,47.5940206508538
"PLA/PHA","N1",159,"03/06/2023",2.88616158575181,1.82378311673927,"1",69.2678780580435,43.7707948017424
"PLA","N1",145,"03/06/2023",0.507573228485732,0,"1",12.1817574836576,0
"PLA","N1",150,"03/06/2023",0.503273766643275,0,"1",12.0785703994386,0
"PLA","N1",155,"03/06/2023",0.575514161432422,0,"1",13.8123398743781,0
"PLA","N1",160,"03/06/2023",0.472216921299362,0,"1",11.3332061111847,0
"NONE","N0",121,"03/07/2023",0.419923580454418,0,"2",10.078165930906,0
"NONE","N0",126,"03/07/2023",0.378044961621731,0,"2",9.07307907892154,0
"NONE","N0",131,"03/07/2023",0.400976558287061,0,"2",9.62343739888946,0
"NONE","N0",136,"03/07/2023",0.399703616831366,0,"2",9.59288680395279,0
"LDPE","N0",122,"03/07/2023",0.384068314527198,0.000218456946104745,"2",9.21763954865276,0.00524296670651388
"LDPE","N0",127,"03/07/2023",0.394166020106524,0,"2",9.45998448255657,0
"LDPE","N0",132,"03/07/2023",0.409837074990963,0.00319788982659543,"2",9.83608979978312,0.0767493558382903
"LDPE","N0",137,"03/07/2023",0.381205611670918,0,"2",9.14893468010203,0
"PBS","N0",123,"03/07/2023",0.751268652106631,0.238391960969419,"2",18.0304476505592,5.72140706326606
"PBS","N0",128,"03/07/2023",0.735502011637109,0.217802107337071,"2",17.6520482792906,5.2272505760897
"PBS","N0",133,"03/07/2023",0.726152425902604,0.21261349557861,"2",17.4276582216625,5.10272389388663
"PBS","N0",138,"03/07/2023",0.717231312258468,0.212894072517623,"2",17.2135514942032,5.10945774042294
"PLA/PHA","N0",124,"03/07/2023",1.9609666638985,1.01746227760734,"2",47.0631999335641,24.4190946625761
"PLA/PHA","N0",129,"03/07/2023",2.02861238223296,1.04463971681976,"2",48.6866971735912,25.0713532036743
"PLA/PHA","N0",134,"03/07/2023",2.05138334109727,1.07138682081013,"2",49.2332001863344,25.7132836994431
"PLA/PHA","N0",139,"03/07/2023",2.15966043120646,1.09561052776014,"2",51.831850348955,26.2946526662433
"PLA","N0",125,"03/07/2023",0.421344862371279,0.00460573736108665,"2",10.1122766969107,0.11053769666608
"PLA","N0",130,"03/07/2023",0.364724347206961,0,"2",8.75338433296706,0
"PLA","N0",135,"03/07/2023",0.394082078335871,0,"2",9.45796988006089,0
"PLA","N0",140,"03/07/2023",0.396444198871349,0,"2",9.51466077291238,0
"NONE","N1",141,"03/07/2023",0.364582884710124,0,"2",8.74998923304297,0
"NONE","N1",146,"03/07/2023",0.400230239110284,0,"2",9.60552573864681,0
"NONE","N1",151,"03/07/2023",0.369208121579114,0,"2",8.86099491789875,0
"NONE","N1",156,"03/07/2023",0.37553483185003,0,"2",9.01283596440073,0
"LDPE","N1",142,"03/07/2023",0.364068937974169,0,"2",8.73765451138005,0
"LDPE","N1",147,"03/07/2023",0.382831479838625,0,"2",9.18795551612701,0
"LDPE","N1",152,"03/07/2023",0.396599040032459,0,"2",9.51837696077902,0
"LDPE","N1",157,"03/07/2023",0.456619145768174,0,"2",10.9588594984362,0
"PBS","N1",143,"03/07/2023",0.67224148546957,0.222365063807463,"2",16.1337956512697,5.33676153137912
"PBS","N1",148,"03/07/2023",0.671811279547013,0.219390982116699,"2",16.1234707091283,5.26538357080077
"PBS","N1",153,"03/07/2023",0.854794499926659,0.228054923428351,"2",20.5150679982398,5.47331816228042
"PBS","N1",158,"03/07/2023",0.834444970876718,0.243578601382131,"2",20.0266793010412,5.84588643317114
"PLA/PHA","N1",144,"03/07/2023",2.60900251284208,1.52799279004873,"2",62.6160603082098,36.6718269611695
"PLA/PHA","N1",149,"03/07/2023",2.36971034990914,1.40455141475174,"2",56.8730483978193,33.7092339540418
"PLA/PHA","N1",154,"03/07/2023",2.25356362488761,1.24091039840739,"2",54.0855269973026,29.7818495617775
"PLA/PHA","N1",159,"03/07/2023",2.523053032413,1.4623686935038,"2",60.5532727779119,35.0968486440912
"PLA","N1",145,"03/07/2023",0.424449552890159,0.00197877903433081,"2",10.1867892693638,0.0474906968239395
"PLA","N1",150,"03/07/2023",0.417087239197375,0,"2",10.010093740737,0
"PLA","N1",155,"03/07/2023",0.477525745574417,0,"2",11.460617893786,0
"PLA","N1",160,"03/07/2023",0.417733724572213,0,"2",10.0256093897331,0
"NONE","N0",121,"03/08/2023",0.395749924336726,0,"3",9.49799818408143,0
"NONE","N0",126,"03/08/2023",0.376619313333326,0,"3",9.03886351999981,0
"NONE","N0",131,"03/08/2023",0.375915405640963,0,"3",9.02196973538312,0
"NONE","N0",136,"03/08/2023",0.490728332896299,0,"3",11.7774799895112,0
"LDPE","N0",122,"03/08/2023",0.39007807407427,0.000933084462060292,"3",9.36187377778249,0.022394027089447
"LDPE","N0",127,"03/08/2023",0.377909192039467,0,"3",9.06982060894722,0
"LDPE","N0",132,"03/08/2023",0.487723450549319,0,"3",11.7053628131836,0
"LDPE","N0",137,"03/08/2023",0.38517494891091,0,"3",9.24419877386185,0
"PBS","N0",123,"03/08/2023",0.608066415438829,0.144931212005336,"3",14.5935939705319,3.47834908812805
"PBS","N0",128,"03/08/2023",0.632719256262767,0.14575710963678,"3",15.1852621503064,3.49817063128272
"PBS","N0",133,"03/08/2023",0.599342020399364,0.142506861511497,"3",14.3842084895847,3.42016467627593
"PBS","N0",138,"03/08/2023",0.605826005039415,0.144538952137024,"3",14.539824120946,3.46893485128857
"PLA/PHA","N0",124,"03/08/2023",1.60718686632601,0.85397877220123,"3",38.5724847918242,20.4954905328295
"PLA/PHA","N0",129,"03/08/2023",1.62119002474863,0.839406878877239,"3",38.9085605939672,20.1457650930537
"PLA/PHA","N0",134,"03/08/2023",1.66617078780029,0.900156525216618,"3",39.9880989072069,21.6037566051988
"PLA/PHA","N0",139,"03/08/2023",1.79972599272659,0.929501431343786,"3",43.1934238254382,22.3080343522509
"PLA","N0",125,"03/08/2023",0.411244983520915,0.000136384173914441,"3",9.86987960450195,0.00327322017394658
"PLA","N0",130,"03/08/2023",0.361177224350387,0.00561092332630809,"3",8.66825338440928,0.134662159831394
"PLA","N0",135,"03/08/2023",0.415016645890272,0,"3",9.96039950136653,0
"PLA","N0",140,"03/08/2023",0.378056962567138,0.00284691067365302,"3",9.07336710161131,0.0683258561676725
"NONE","N1",141,"03/08/2023",0.343213147486484,0,"3",8.23711553967562,0
"NONE","N1",146,"03/08/2023",0.353801208529265,0,"3",8.49122900470235,0
"NONE","N1",151,"03/08/2023",0.351234646057617,0,"3",8.42963150538282,0
"NONE","N1",156,"03/08/2023",0.376165907091075,0,"3",9.02798177018579,0
"LDPE","N1",142,"03/08/2023",0.358416096368109,0.0118601516348512,"3",8.60198631283462,0.284643639236428
"LDPE","N1",147,"03/08/2023",0.377248194917627,0.0195868407885983,"3",9.05395667802306,0.47008417892636
"LDPE","N1",152,"03/08/2023",0.365687071399356,0.0241950489688237,"3",8.77648971358455,0.580681175251768
"LDPE","N1",157,"03/08/2023",0.479230327591167,0,"3",11.501527862188,0
"PBS","N1",143,"03/08/2023",0.575937039151938,0.149049321609163,"3",13.8224889396465,3.57718371861991
"PBS","N1",148,"03/08/2023",0.619091364389959,0.162814953507984,"3",14.858192745359,3.90755888419161
"PBS","N1",153,"03/08/2023",0.727269421328624,0.136869887155004,"3",17.454466111887,3.28487729172009
"PBS","N1",158,"03/08/2023",0.649673282481513,0.14517867821461,"3",15.5921587795563,3.48428827715065
"PLA/PHA","N1",144,"03/08/2023",2.57194004397583,1.60413376424746,"3",61.72656105542,38.4992103419389
"PLA/PHA","N1",149,"03/08/2023",2.62323512552908,1.65342972860705,"3",62.957643012698,39.6823134865692
"PLA/PHA","N1",154,"03/08/2023",2.35053783749409,1.44352490363844,"3",56.4129080998582,34.6445976873224
"PLA/PHA","N1",159,"03/08/2023",2.55419921070455,1.59304382047371,"3",61.3007810569093,38.233051691369
"PLA","N1",145,"03/08/2023",0.382817333552521,0.00146166077224263,"3",9.18761600526051,0.035079858533823
"PLA","N1",150,"03/08/2023",0.376426811342251,0,"3",9.03424347221402,0
"PLA","N1",155,"03/08/2023",0.441919582304847,0,"3",10.6060699753163,0
"PLA","N1",160,"03/08/2023",0.364870502887091,0,"3",8.75689206929019,0
"NONE","N0",121,"03/09/2023",0.344348707405766,0,"4",8.26436897773837,0
"NONE","N0",126,"03/09/2023",0.312980669419919,0,"4",7.51153606607805,0
"NONE","N0",131,"03/09/2023",0.328852153165622,0,"4",7.89245167597492,0
"NONE","N0",136,"03/09/2023",0.358021454381827,0,"4",8.59251490516385,0
"LDPE","N0",122,"03/09/2023",0.336917561574671,0.005224232620404,"4",8.08602147779212,0.125381582889696
"LDPE","N0",127,"03/09/2023",0.335751736869255,0,"4",8.05804168486211,0
"LDPE","N0",132,"03/09/2023",0.37865753035961,0,"4",9.08778072863065,0
"LDPE","N0",137,"03/09/2023",0.333921314627261,5.37544442388133e-05,"4",8.01411155105425,0.00129010666173152
"PBS","N0",123,"03/09/2023",0.512534271366981,0.107019483989136,"4",12.3008225128075,2.56846761573925
"PBS","N0",128,"03/09/2023",0.515389367017693,0.108770391503183,"4",12.3693448084246,2.6104893960764
"PBS","N0",133,"03/09/2023",0.497216872388789,0.11076165201105,"4",11.9332049373309,2.65827964826519
"PBS","N0",138,"03/09/2023",0.507108392745875,0.107381861069666,"4",12.170601425901,2.57716466567198
"PLA/PHA","N0",124,"03/09/2023",1.35531708305833,0.72516597422928,"4",32.5276099933998,17.4039833815027
"PLA/PHA","N0",129,"03/09/2023",1.3848839805904,0.698214557612606,"4",33.2372155341697,16.7571493827025
"PLA/PHA","N0",134,"03/09/2023",1.42156947689509,0.768714370688132,"4",34.117667445482,18.4491448965152
"PLA/PHA","N0",139,"03/09/2023",1.44203198612069,0.63506696028181,"4",34.6087676668965,15.2416070467634
"PLA","N0",125,"03/09/2023",0.371769901841942,0,"4",8.92247764420661,0
"PLA","N0",130,"03/09/2023",0.315877713131313,0.00366283657983401,"4",7.58106511515151,0.0879080779160162
"PLA","N0",135,"03/09/2023",0.329746633847801,0.00154695322568044,"4",7.91391921234723,0.0371268774163305
"PLA","N0",140,"03/09/2023",0.341162560624783,0,"4",8.1879014549948,0
"NONE","N1",141,"03/09/2023",0.310979508777463,0,"4",7.46350821065911,0
"NONE","N1",146,"03/09/2023",0.321052555662117,0,"4",7.70526133589081,0
"NONE","N1",151,"03/09/2023",0.300981001883979,0,"4",7.2235440452155,0
"NONE","N1",156,"03/09/2023",0.329018758688897,0,"4",7.89645020853352,0
"LDPE","N1",142,"03/09/2023",0.320558110561951,0.0119441367146183,"4",7.69339465348683,0.286659281150839
"LDPE","N1",147,"03/09/2023",0.325884815812515,0.0214105243884959,"4",7.82123557950036,0.5138525853239
"LDPE","N1",152,"03/09/2023",0.343953536259004,0.034444563024637,"4",8.25488487021608,0.826669512591288
"LDPE","N1",157,"03/09/2023",0.356724541408865,0,"4",8.56138899381276,0
"PBS","N1",143,"03/09/2023",0.475877075907291,0.118293490156894,"4",11.421049821775,2.83904376376545
"PBS","N1",148,"03/09/2023",0.49874600065584,0.130350347316175,"4",11.9699040157402,3.12840833558819
"PBS","N1",153,"03/09/2023",0.552396965731058,0.088157297139439,"4",13.2575271775454,2.11577513134654
"PBS","N1",158,"03/09/2023",0.526634180297366,0.08795818848185,"4",12.6392203271368,2.1109965235644
"PLA/PHA","N1",144,"03/09/2023",2.19727717564072,1.389073933581,"4",52.7346522153773,33.3377744059439
"PLA/PHA","N1",149,"03/09/2023",2.27338656117278,1.40694067907284,"4",54.5612774681468,33.7665762977482
"PLA/PHA","N1",154,"03/09/2023",2.16490851753239,1.35638620147102,"4",51.9578044207773,32.5532688353045
"PLA/PHA","N1",159,"03/09/2023",2.21336158224971,1.38186529535127,"4",53.120677973993,33.1647670884304
"PLA","N1",145,"03/09/2023",0.343641259743074,0,"4",8.24739023383377,0
"PLA","N1",150,"03/09/2023",0.32359855622396,0,"4",7.76636534937505,0
"PLA","N1",155,"03/09/2023",0.386928985844573,0,"4",9.28629566026975,0
"PLA","N1",160,"03/09/2023",0.314429754136988,0,"4",7.54631409928771,0
"NONE","N0",121,"03/10/2023",0.348922710888792,0,"5",8.374145061331,0
"NONE","N0",126,"03/10/2023",0.345292299998504,0,"5",8.28701519996411,0
"NONE","N0",131,"03/10/2023",0.336062440094769,0,"5",8.06549856227445,0
"NONE","N0",136,"03/10/2023",0.362379651694432,0,"5",8.69711164066637,0
"LDPE","N0",122,"03/10/2023",0.349468554190797,0.0129177551597602,"5",8.38724530057913,0.310026123834244
"LDPE","N0",127,"03/10/2023",0.347659265069888,0,"5",8.34382236167731,0
"LDPE","N0",132,"03/10/2023",0.360146288149328,0.00764001306302552,"5",8.64351091558387,0.183360313512613
"LDPE","N0",137,"03/10/2023",0.385337891111477,0.0112747120911635,"5",9.24810938667546,0.270593090187925
"PBS","N0",123,"03/10/2023",0.510516151005846,0.0761360281293637,"5",12.2523876241403,1.82726467510473
"PBS","N0",128,"03/10/2023",0.572892212647723,0.0499743940026174,"5",13.7494131035454,1.19938545606282
"PBS","N0",133,"03/10/2023",0.507444415962404,0.0732306853021727,"5",12.1786659830977,1.75753644725215
"PBS","N0",138,"03/10/2023",0.508823920503026,0.0736410985779048,"5",12.2117740920726,1.76738636586971
"PLA/PHA","N0",124,"03/10/2023",1.27056277864879,0.65186450205317,"5",30.493506687571,15.6447480492761
"PLA/PHA","N0",129,"03/10/2023",1.32124783567792,0.645479453583112,"5",31.70994805627,15.4915068859947
"PLA/PHA","N0",134,"03/10/2023",1.34409303442135,0.673793500066775,"5",32.2582328261124,16.1710440016026
"PLA/PHA","N0",139,"03/10/2023",1.36974604967748,0.686086938094218,"5",32.8739051922595,16.4660865142612
"PLA","N0",125,"03/10/2023",0.384984649708984,0,"5",9.23963159301561,0
"PLA","N0",130,"03/10/2023",0.326933449641323,0.00110535081105884,"5",7.84640279139175,0.0265284194654123
"PLA","N0",135,"03/10/2023",0.349012545621522,0,"5",8.37630109491652,0
"PLA","N0",140,"03/10/2023",0.355667673019062,0,"5",8.53602415245749,0
"NONE","N1",141,"03/10/2023",0.31910507361236,0,"5",7.65852176669665,0
"NONE","N1",146,"03/10/2023",0.323204331965288,0,"5",7.75690396716691,0
"NONE","N1",151,"03/10/2023",0.316063432106007,0,"5",7.58552237054418,0
"NONE","N1",156,"03/10/2023",0.333215766208661,0,"5",7.99717838900787,0
"LDPE","N1",142,"03/10/2023",0.332242873459985,0,"5",7.97382896303965,0
"LDPE","N1",147,"03/10/2023",0.324081910803861,0,"5",7.77796585929266,0
"LDPE","N1",152,"03/10/2023",0.371711852375937,0.0358949526379687,"5",8.92108445702249,0.861478863311248
"LDPE","N1",157,"03/10/2023",0.354261309748304,0,"5",8.5022714339593,0
"PBS","N1",143,"03/10/2023",0.465316173655021,0.0304556280142498,"5",11.1675881677205,0.730935072341994
"PBS","N1",148,"03/10/2023",0.498045674210687,0.0967510278187625,"5",11.9530961810565,2.3220246676503
"PBS","N1",153,"03/10/2023",0.535775904416036,0.0866665362090109,"5",12.8586217059849,2.07999686901626
"PBS","N1",158,"03/10/2023",0.48836510484896,0.0965818631805233,"5",11.7207625163751,2.31796471633256
"PLA/PHA","N1",144,"03/10/2023",2.0150198396619,1.29086932610783,"5",48.3604761518856,30.980863826588
"PLA/PHA","N1",149,"03/10/2023",2.10780407634128,1.32386420657797,"5",50.5872978321907,31.7727409578712
"PLA/PHA","N1",154,"03/10/2023",2.08038902616987,1.35854690282048,"5",49.9293366280769,32.6051256676916
"PLA/PHA","N1",159,"03/10/2023",2.0522119150264,1.32880193871232,"5",49.2530859606336,31.8912465290956
"PLA","N1",145,"03/10/2023",0.327313171195458,0.00593256491510306,"5",7.855516108691,0.142381557962474
"PLA","N1",150,"03/10/2023",0.360016489088452,0,"5",8.64039573812286,0
"PLA","N1",155,"03/10/2023",0.392978125920972,0,"5",9.43147502210333,0
"PLA","N1",160,"03/10/2023",0.313381500548842,0.00564462913923363,"5",7.52115601317221,0.135471099341607
"NONE","N0",121,"03/12/2023",0.316100794007074,0,"7",7.58641905616978,0
"NONE","N0",126,"03/12/2023",0.315098787529166,0,"7",7.56237090069998,0
"NONE","N0",131,"03/12/2023",0.298671855912892,0,"7",7.1681245419094,0
"NONE","N0",136,"03/12/2023",0.329017062750685,0,"7",7.89640950601645,0
"LDPE","N0",122,"03/12/2023",0.347072977668723,0.0208646791307099,"7",8.32975146404935,0.500752299137037
"LDPE","N0",127,"03/12/2023",0.302324710521881,0,"7",7.25579305252514,0
"LDPE","N0",132,"03/12/2023",0.349165899773397,0,"7",8.37998159456153,0
"LDPE","N0",137,"03/12/2023",0.299886178804272,0,"7",7.19726829130254,0
"PBS","N0",123,"03/12/2023",0.426563312733191,0.059795026233354,"7",10.2375195055966,1.4350806296005
"PBS","N0",128,"03/12/2023",0.435205843593119,0.057083170751996,"7",10.4449402462349,1.3699960980479
"PBS","N0",133,"03/12/2023",0.420590279059063,0.059117610040274,"7",10.0941666974175,1.41882264096658
"PBS","N0",138,"03/12/2023",0.429957489142675,0.0581335904656067,"7",10.3189797394242,1.39520617117456
"PLA/PHA","N0",124,"03/12/2023",1.11702585981794,0.590974268830154,"7",26.8086206356307,14.1833824519237
"PLA/PHA","N0",129,"03/12/2023",1.18116267811551,0.606232125030002,"7",28.3479042747722,14.54957100072
"PLA/PHA","N0",134,"03/12/2023",1.1712174052488,0.619151790989934,"7",28.1092177259713,14.8596429837584
"PLA/PHA","N0",139,"03/12/2023",1.18083684811023,0.626731772779453,"7",28.3400843546456,15.0415625467069
"PLA","N0",125,"03/12/2023",0.361368194319779,0,"7",8.6728366636747,0
"PLA","N0",130,"03/12/2023",0.295850420821656,0,"7",7.10041009971975,0
"PLA","N0",135,"03/12/2023",0.312201512390505,0,"7",7.49283629737212,0
"PLA","N0",140,"03/12/2023",0.316484782760255,0,"7",7.59563478624612,0
"NONE","N1",141,"03/12/2023",0.306974745725572,0,"7",7.36739389741373,0
"NONE","N1",146,"03/12/2023",0.288350330925467,0,"7",6.9204079422112,0
"NONE","N1",151,"03/12/2023",0.272506301089813,0,"7",6.54015122615551,0
"NONE","N1",156,"03/12/2023",0.286960667456505,0,"7",6.88705601895612,0
"LDPE","N1",142,"03/12/2023",0.279709622741087,0.00331669170548779,"7",6.7130309457861,0.079600600931707
"LDPE","N1",147,"03/12/2023",0.277943269545861,0.00364850378982232,"7",6.67063846910067,0.0875640909557356
"LDPE","N1",152,"03/12/2023",0.310064755106349,0.0215094006701444,"7",7.44155412255238,0.516225616083467
"LDPE","N1",157,"03/12/2023",0.288415876067719,0.00901268541538351,"7",6.92198102562525,0.216304449969204
"PBS","N1",143,"03/12/2023",0.386273584042805,0.0695247235234872,"7",9.27056601702733,1.66859336456369
"PBS","N1",148,"03/12/2023",0.411787776762362,0.0778754571990668,"7",9.88290664229668,1.8690109727776
"PBS","N1",153,"03/12/2023",0.424107040407602,0.0669167085560097,"7",10.1785689697825,1.60600100534423
"PBS","N1",158,"03/12/2023",0.41914179169744,0.0708221821345753,"7",10.0594030007385,1.69973237122981
"PLA/PHA","N1",144,"03/12/2023",1.80610902905566,1.24278256311209,"7",43.3466166973357,29.8267815146902
"PLA/PHA","N1",149,"03/12/2023",1.7658224022226,1.22569304690734,"7",42.3797376533423,29.4166331257763
"PLA/PHA","N1",154,"03/12/2023",1.86752236244172,1.33926424860126,"7",44.8205366986012,32.1423419664303
"PLA/PHA","N1",159,"03/12/2023",1.85402332727036,1.28307776830805,"7",44.4965598544886,30.7938664393931
"PLA","N1",145,"03/12/2023",0.293086407533817,0.0037492547385533,"7",7.03407378081161,0.0899821137252791
"PLA","N1",150,"03/12/2023",0.305928233322026,0.00203399422113451,"7",7.34227759972862,0.0488158613072283
"PLA","N1",155,"03/12/2023",0.34989761974781,0,"7",8.39754287394743,0
"PLA","N1",160,"03/12/2023",0.288093097518376,0.000465383196932936,"7",6.91423434044103,0.0111691967263905
"NONE","N0",121,"03/14/2023",0.310533907499405,0,"9",7.45281377998572,0
"NONE","N0",126,"03/14/2023",0.294708126964967,0,"9",7.0729950471592,0
"NONE","N0",131,"03/14/2023",0.290127901798931,0,"9",6.96306964317435,0
"NONE","N0",136,"03/14/2023",0.319858979207907,0,"9",7.67661550098978,0
"LDPE","N0",122,"03/14/2023",0.307012103970375,0.0169526028363318,"9",7.36829049528899,0.406862468071964
"LDPE","N0",127,"03/14/2023",0.300100629107247,0.00399784632542717,"9",7.20241509857394,0.095948311810252
"LDPE","N0",132,"03/14/2023",0.33389220727102,0.00554867687725501,"9",8.01341297450448,0.13316824505412
"LDPE","N0",137,"03/14/2023",0.292973790703795,0,"9",7.03137097689109,0
"PBS","N0",123,"03/14/2023",0.395808129521802,0.0440801482923247,"9",9.49939510852325,1.05792355901579
"PBS","N0",128,"03/14/2023",0.408891491574925,0.045184216087119,"9",9.8133957977982,1.08442118609086
"PBS","N0",133,"03/14/2023",0.392214051883314,0.0415447109830072,"9",9.41313724519953,0.997073063592173
"PBS","N0",138,"03/14/2023",0.396365458593941,0.0467827629015305,"9",9.51277100625459,1.12278630963673
"PLA/PHA","N0",124,"03/14/2023",1.03114344911759,0.52818791327992,"9",24.7474427788222,12.6765099187181
"PLA/PHA","N0",129,"03/14/2023",1.08942846769155,0.535432052699577,"9",26.1462832245971,12.8503692647899
"PLA/PHA","N0",134,"03/14/2023",1.0706081990686,0.542385931366759,"9",25.6945967776463,13.0172623528022
"PLA/PHA","N0",139,"03/14/2023",1.07449366335519,0.551572205227662,"9",25.7878479205246,13.2377329254639
"PLA","N0",125,"03/14/2023",0.319518301116296,0,"9",7.66843922679109,0
"PLA","N0",130,"03/14/2023",0.287803093918555,0.000195544547161605,"9",6.90727425404531,0.00469306913187852
"PLA","N0",135,"03/14/2023",0.281430635323466,0,"9",6.75433524776318,0
"PLA","N0",140,"03/14/2023",0.300407062909264,0,"9",7.20976950982233,0
"NONE","N1",141,"03/14/2023",0.276381786171326,0,"9",6.63316286811182,0
"NONE","N1",146,"03/14/2023",0.261987532287227,0,"9",6.28770077489345,0
"NONE","N1",151,"03/14/2023",0.249996153782245,0,"9",5.99990769077387,0
"NONE","N1",156,"03/14/2023",0.265703834537374,0,"9",6.37689202889697,0
"LDPE","N1",142,"03/14/2023",0.285334132219734,0.0223667738645752,"9",6.84801917327362,0.536802572749806
"LDPE","N1",147,"03/14/2023",0.273929291243918,0.00699537132328056,"9",6.57430298985403,0.167888911758733
"LDPE","N1",152,"03/14/2023",0.285489100010822,0.0214949838290132,"9",6.85173840025973,0.515879611896317
"LDPE","N1",157,"03/14/2023",0.301166670314708,0,"9",7.22800008755299,0
"PBS","N1",143,"03/14/2023",0.36653354964678,0.0554094145050647,"9",8.79680519152272,1.32982594812155
"PBS","N1",148,"03/14/2023",0.36140393611328,0.0602393775963233,"9",8.67369446671871,1.44574506231176
"PBS","N1",153,"03/14/2023",0.410738250733572,0.049314767245692,"9",9.85771801760573,1.18355441389661
"PBS","N1",158,"03/14/2023",0.396576505352496,0.0549898150937781,"9",9.51783612845989,1.31975556225068
"PLA/PHA","N1",144,"03/14/2023",1.55327137810513,1.0705725765324,"9",37.278513074523,25.6937418367775
"PLA/PHA","N1",149,"03/14/2023",1.63620823030007,1.14576888427815,"9",39.2689975272017,27.4984532226755
"PLA/PHA","N1",154,"03/14/2023",1.67216704434022,1.18889699302011,"9",40.1320090641652,28.5335278324827
"PLA/PHA","N1",159,"03/14/2023",1.62284214891664,1.1221221660613,"9",38.9482115739994,26.9309319854713
"PLA","N1",145,"03/14/2023",0.303437362926424,0,"9",7.28249671023417,0
"PLA","N1",150,"03/14/2023",0.275216947308504,0,"9",6.6052067354041,0
"PLA","N1",155,"03/14/2023",0.312258558840957,0,"9",7.49420541218297,0
"PLA","N1",160,"03/14/2023",0.26465074290536,0,"9",6.35161782972865,0
"NONE","N0",121,"03/16/2023",0.307969223539922,0,"11",7.39126136495812,0
"NONE","N0",126,"03/16/2023",0.290637704752412,0,"11",6.97530491405788,0
"NONE","N0",131,"03/16/2023",0.289961697340173,0,"11",6.95908073616416,0
"NONE","N0",136,"03/16/2023",0.312012229251451,0,"11",7.48829350203483,0
"LDPE","N0",122,"03/16/2023",0.299923615332204,0.0187592160428319,"11",7.1981667679729,0.450221185027965
"LDPE","N0",127,"03/16/2023",0.297589945792121,0.012215888729814,"11",7.14215869901091,0.293181329515536
"LDPE","N0",132,"03/16/2023",0.323817339197293,0.0104972642146512,"11",7.77161614073503,0.251934341151628
"LDPE","N0",137,"03/16/2023",0.291907623006644,0.01880565088066,"11",7.00578295215947,0.451335621135841
"PBS","N0",123,"03/16/2023",0.381609449186985,0.0444691749724184,"11",9.15862678048763,1.06726019933804
"PBS","N0",128,"03/16/2023",0.396954140810839,0.0421205380707307,"11",9.52689937946014,1.01089291369754
"PBS","N0",133,"03/16/2023",0.384970530610517,0.0389510996269141,"11",9.23929273465242,0.93482639104594
"PBS","N0",138,"03/16/2023",0.384548259461865,0.0433878247900681,"11",9.22915822708477,1.04130779496163
"PLA/PHA","N0",124,"03/16/2023",1.0177918124399,0.540649571475913,"11",24.4270034985577,12.9755897154219
"PLA/PHA","N0",129,"03/16/2023",1.05482891930929,0.543268585701861,"11",25.3158940634229,13.0384460568447
"PLA/PHA","N0",134,"03/16/2023",1.04671654023028,0.559522284252925,"11",25.1211969655268,13.4285348220702
"PLA/PHA","N0",139,"03/16/2023",1.06730218874669,0.57187726356754,"11",25.6152525299207,13.725054325621
"PLA","N0",125,"03/16/2023",0.310853867991231,0.00226614588100796,"11",7.46049283178953,0.0543875011441911
"PLA","N0",130,"03/16/2023",0.280889570781241,0,"11",6.74134969874979,0
"PLA","N0",135,"03/16/2023",0.282834321803691,0.00036357955152652,"11",6.78802372328859,0.00872590923663648
"PLA","N0",140,"03/16/2023",0.299296537743577,0,"11",7.18311690584586,0
"NONE","N1",141,"03/16/2023",0.265892337730326,0,"11",6.38141610552783,0
"NONE","N1",146,"03/16/2023",0.26171646698966,0,"11",6.28119520775183,0
"NONE","N1",151,"03/16/2023",0.243782213036014,0,"11",5.85077311286434,0
